Date;Price;Open;High;Low;Vol.;Change %
04/05/2016;3,920.31;3,949.27;3,951.27;3,913.80;;-0.75%
04/04/2016;3,950.13;3,947.44;3,954.96;3,932.85;;0.07%
04/01/2016;3,947.34;3,937.20;3,958.76;3,908.48;;0.25%
03/31/2016;3,937.49;3,946.35;3,949.86;3,913.65;;-0.23%
03/30/2016;3,946.47;3,919.91;3,951.89;3,919.79;;0.74%
03/29/2016;3,917.65;3,880.95;3,922.27;3,880.79;;0.86%
03/28/2016;3,884.42;3,886.44;3,899.45;3,882.94;;-0.02%
03/24/2016;3,885.12;3,898.60;3,900.83;3,872.70;;-0.36%
03/23/2016;3,899.26;3,950.51;3,952.71;3,887.11;;-1.71%
03/22/2016;3,967.02;3,968.96;3,968.96;3,937.70;;0.00%
03/21/2016;3,967.02;3,970.18;3,978.10;3,953.58;;0.10%
03/18/2016;3,962.90;3,899.18;3,978.96;3,899.18;;1.66%
03/17/2016;3,898.11;3,865.21;3,900.68;3,838.91;;0.96%
03/16/2016;3,861.14;3,849.51;3,862.32;3,836.98;;0.26%
03/15/2016;3,851.28;3,856.83;3,859.41;3,838.29;;-0.14%
03/14/2016;3,856.83;3,833.00;3,861.57;3,832.20;;0.44%
03/11/2016;3,839.83;3,839.11;3,853.81;3,839.11;;0.15%
03/10/2016;3,834.24;3,812.67;3,836.17;3,812.67;;0.57%
03/09/2016;3,812.65;3,818.61;3,821.87;3,783.60;;-0.21%
03/08/2016;3,820.54;3,838.05;3,841.94;3,804.80;;-0.45%
03/07/2016;3,838.00;3,845.11;3,857.36;3,833.14;;-0.01%
03/04/2016;3,838.39;3,819.40;3,854.03;3,819.40;;0.55%
03/03/2016;3,817.47;3,765.96;3,819.38;3,765.95;;1.34%
03/02/2016;3,766.83;3,744.50;3,773.06;3,744.50;;0.59%
03/01/2016;3,744.66;3,717.68;3,751.81;3,713.48;;0.78%
02/29/2016;3,715.84;3,711.75;3,731.48;3,703.36;;0.11%
02/26/2016;3,711.75;3,694.75;3,729.06;3,694.75;;0.49%
02/25/2016;3,693.51;3,678.11;3,697.20;3,675.04;;0.41%
02/24/2016;3,678.46;3,716.27;3,728.44;3,666.91;;-1.02%
02/23/2016;3,716.22;3,754.41;3,757.89;3,709.60;;-1.02%
02/22/2016;3,754.41;3,757.11;3,774.02;3,748.75;;-0.02%
02/19/2016;3,755.26;3,768.17;3,768.17;3,739.51;;-0.34%
02/18/2016;3,768.24;3,737.19;3,773.03;3,729.78;;0.79%
02/17/2016;3,738.61;3,703.56;3,750.07;3,703.56;;0.65%
02/16/2016;3,714.33;3,679.99;3,718.65;3,679.14;;0.94%
02/15/2016;3,679.89;3,666.96;3,688.42;3,666.96;;0.34%
02/12/2016;3,667.47;3,651.12;3,676.60;3,651.12;;0.45%
02/11/2016;3,650.88;3,675.67;3,675.69;3,621.61;;-0.67%
02/10/2016;3,675.67;3,650.59;3,683.18;3,650.47;;0.73%
02/09/2016;3,649.16;3,651.39;3,653.62;3,630.02;;-0.06%
02/08/2016;3,651.39;3,656.44;3,656.46;3,629.35;;-0.14%
02/05/2016;3,656.44;3,666.37;3,671.64;3,650.25;;-0.27%
02/04/2016;3,666.26;3,590.41;3,682.52;3,590.41;;2.11%
02/03/2016;3,590.41;3,632.90;3,636.68;3,573.13;;-1.17%
02/02/2016;3,632.90;3,709.95;3,709.95;3,612.84;;-2.00%
02/01/2016;3,707.22;3,702.71;3,714.86;3,661.49;;0.04%
01/29/2016;3,705.92;3,593.03;3,713.75;3,593.03;;3.14%
01/28/2016;3,593.00;3,546.86;3,600.06;3,546.86;;1.32%
01/27/2016;3,546.20;3,540.78;3,548.76;3,528.63;;0.15%
01/26/2016;3,540.78;3,530.35;3,543.36;3,510.01;;0.24%
01/25/2016;3,532.40;3,535.17;3,539.73;3,526.87;;0.02%
01/22/2016;3,531.56;3,475.65;3,534.60;3,475.65;;1.64%
01/21/2016;3,474.68;3,455.74;3,490.88;3,445.24;;0.55%
01/20/2016;3,455.74;3,477.32;3,477.35;3,418.77;;-0.68%
01/19/2016;3,479.40;3,478.21;3,510.53;3,474.67;;0.15%
01/18/2016;3,474.04;3,486.62;3,488.54;3,470.96;;-0.35%
01/15/2016;3,486.34;3,549.04;3,549.53;3,480.67;;-1.72%
01/14/2016;3,547.45;3,531.60;3,550.08;3,516.79;;0.45%
01/13/2016;3,531.58;3,528.11;3,559.54;3,528.11;;0.12%
01/12/2016;3,527.35;3,545.34;3,555.79;3,520.67;;-0.45%
01/11/2016;3,543.36;3,555.22;3,572.50;3,535.57;;-0.44%
01/08/2016;3,559.16;3,560.40;3,584.91;3,549.19;;0.04%
01/07/2016;3,557.77;3,615.89;3,615.89;3,553.17;;-1.58%
01/06/2016;3,614.97;3,625.74;3,635.51;3,607.32;;-0.31%
01/05/2016;3,626.13;3,621.14;3,632.09;3,614.57;;0.14%
01/04/2016;3,621.24;3,678.32;3,687.27;3,614.84;;-1.60%
12/30/2015;3,680.21;3,664.29;3,697.83;3,659.96;;0.42%
12/29/2015;3,664.64;3,657.43;3,679.65;3,653.25;;0.25%
12/28/2015;3,655.40;3,655.49;3,661.71;3,645.47;;0.00%
12/24/2015;3,655.26;3,661.38;3,662.10;3,648.33;;-0.16%
12/23/2015;3,661.24;3,608.21;3,663.01;3,608.21;;1.47%
12/22/2015;3,608.04;3,600.89;3,614.62;3,594.78;;0.20%
12/21/2015;3,600.88;3,627.39;3,648.75;3,600.88;;-0.71%
12/18/2015;3,626.47;3,663.05;3,672.75;3,615.15;;-1.00%
12/17/2015;3,663.05;3,624.23;3,668.29;3,624.23;;1.20%
12/16/2015;3,619.54;3,570.29;3,627.79;3,570.29;;1.38%
12/15/2015;3,570.23;3,533.43;3,577.56;3,533.43;;1.06%
12/14/2015;3,532.73;3,536.86;3,547.99;3,490.34;;-0.01%
12/11/2015;3,533.07;3,563.93;3,568.65;3,522.59;;-0.88%
12/10/2015;3,564.32;3,559.16;3,581.79;3,553.53;;0.14%
12/09/2015;3,559.16;3,590.42;3,590.42;3,554.44;;-0.86%
12/07/2015;3,590.00;3,613.95;3,627.20;3,587.09;;-0.63%
12/04/2015;3,612.82;3,609.66;3,617.56;3,593.74;;0.21%
12/03/2015;3,605.11;3,606.83;3,623.78;3,600.43;;0.00%
12/02/2015;3,605.10;3,640.53;3,647.75;3,601.57;;-0.78%
12/01/2015;3,633.58;3,657.90;3,683.42;3,620.46;;-0.59%
11/30/2015;3,655.30;3,719.29;3,737.51;3,643.99;;-1.71%
11/27/2015;3,719.01;3,757.43;3,758.46;3,718.64;;-1.01%
11/26/2015;3,757.01;3,761.34;3,770.55;3,753.61;;-0.09%
11/25/2015;3,760.31;3,774.96;3,787.02;3,760.31;;-0.38%
11/24/2015;3,774.80;3,805.41;3,807.81;3,752.72;;-0.81%
11/23/2015;3,805.58;3,844.81;3,863.12;3,800.73;;-1.02%
11/20/2015;3,844.66;3,802.74;3,851.01;3,798.96;;1.10%
11/19/2015;3,802.74;3,772.70;3,807.80;3,768.43;;0.96%
11/18/2015;3,766.65;3,735.10;3,773.43;3,729.35;;0.84%
11/17/2015;3,735.10;3,764.49;3,774.67;3,733.69;;-0.65%
11/16/2015;3,759.66;3,782.82;3,794.37;3,755.94;;-0.52%
11/13/2015;3,779.32;3,797.10;3,797.10;3,760.79;;-0.40%
11/12/2015;3,794.35;3,804.62;3,807.40;3,788.14;;-0.27%
11/11/2015;3,804.62;3,807.97;3,827.57;3,800.31;;-0.09%
11/10/2015;3,808.16;3,830.55;3,832.54;3,792.75;;-0.58%
11/09/2015;3,830.55;3,849.69;3,865.80;3,825.34;;-0.50%
11/06/2015;3,849.62;3,859.02;3,870.38;3,841.81;;-0.24%
11/05/2015;3,858.99;3,866.13;3,874.38;3,853.15;;-0.17%
11/04/2015;3,865.68;3,876.62;3,902.74;3,852.41;;-0.19%
11/03/2015;3,873.10;3,838.08;3,879.34;3,829.26;;0.89%
11/02/2015;3,839.01;3,827.99;3,842.70;3,819.80;;0.29%
10/30/2015;3,827.99;3,836.86;3,836.97;3,813.96;;-0.22%
10/29/2015;3,836.40;3,873.26;3,873.26;3,836.21;;-0.97%
10/28/2015;3,873.86;3,873.54;3,888.56;3,862.60;;-0.05%
10/27/2015;3,875.79;3,904.72;3,915.07;3,857.77;;-0.74%
10/26/2015;3,904.88;3,897.14;3,943.60;3,895.57;;0.23%
10/23/2015;3,896.03;3,873.12;3,899.85;3,871.42;;0.58%
10/22/2015;3,873.40;3,834.58;3,878.92;3,832.27;;1.02%
10/21/2015;3,834.37;3,822.33;3,838.74;3,819.41;;0.31%
10/20/2015;3,822.33;3,811.74;3,830.05;3,807.94;;0.26%
10/19/2015;3,812.35;3,796.25;3,814.46;3,789.67;;0.41%
10/16/2015;3,796.71;3,810.85;3,819.21;3,790.81;;-0.31%
10/15/2015;3,808.45;3,794.58;3,811.30;3,792.84;;0.39%
10/14/2015;3,793.73;3,821.82;3,824.18;3,792.95;;-0.70%
10/13/2015;3,820.34;3,832.21;3,839.61;3,805.67;;-0.32%
10/09/2015;3,832.55;3,805.43;3,840.69;3,805.43;;0.71%
10/08/2015;3,805.45;3,796.41;3,808.78;3,777.71;;0.22%
10/07/2015;3,797.02;3,776.31;3,803.28;3,768.17;;0.55%
10/06/2015;3,776.31;3,745.81;3,779.99;3,743.27;;0.81%
10/05/2015;3,745.81;3,694.47;3,747.14;3,693.91;;1.47%
10/02/2015;3,691.69;3,684.60;3,697.38;3,662.27;;0.19%
10/01/2015;3,684.70;3,685.18;3,701.90;3,675.47;;-0.01%
09/30/2015;3,685.18;3,661.58;3,699.14;3,661.58;;0.76%
09/29/2015;3,657.39;3,653.05;3,667.92;3,652.03;;0.12%
09/28/2015;3,652.83;3,715.11;3,715.11;3,647.96;;-1.71%
09/25/2015;3,716.38;3,728.56;3,759.66;3,708.86;;-0.30%
09/24/2015;3,727.39;3,721.27;3,729.27;3,682.77;;0.14%
09/23/2015;3,722.27;3,753.45;3,769.66;3,712.51;;-0.81%
09/22/2015;3,752.66;3,794.89;3,794.89;3,741.22;;-1.08%
09/21/2015;3,793.69;3,793.41;3,820.05;3,789.13;;-0.08%
09/17/2015;3,796.69;3,808.69;3,821.51;3,788.63;;-0.27%
09/16/2015;3,807.10;3,774.47;3,810.05;3,774.21;;0.85%
09/15/2015;3,774.99;3,754.14;3,781.05;3,751.57;;0.55%
09/14/2015;3,754.50;3,748.59;3,763.97;3,726.01;;0.16%
09/11/2015;3,748.68;3,763.53;3,763.55;3,743.28;;-0.40%
09/10/2015;3,763.59;3,728.44;3,766.00;3,694.53;;0.78%
09/09/2015;3,734.46;3,762.20;3,775.79;3,731.99;;-0.55%
09/08/2015;3,755.12;3,778.79;3,798.35;3,750.89;;-0.52%
09/07/2015;3,774.92;3,774.14;3,782.09;3,768.59;;0.02%
09/04/2015;3,774.27;3,842.07;3,844.94;3,762.88;;-1.79%
09/03/2015;3,843.17;3,794.10;3,845.60;3,792.95;;1.15%
09/02/2015;3,799.43;3,785.98;3,809.47;3,777.98;;0.35%
09/01/2015;3,786.22;3,838.84;3,838.84;3,776.29;;-1.41%
08/31/2015;3,840.21;3,798.57;3,850.75;3,755.96;;1.09%
08/28/2015;3,798.99;3,795.57;3,808.38;3,789.40;;0.17%
08/27/2015;3,792.66;3,681.41;3,803.60;3,681.41;;3.13%
08/26/2015;3,677.40;3,667.13;3,690.86;3,541.79;;0.30%
08/25/2015;3,666.40;3,627.19;3,712.56;3,627.19;;1.39%
08/24/2015;3,615.99;3,709.86;3,709.86;3,587.90;;-2.77%
08/21/2015;3,718.90;3,766.67;3,766.67;3,710.32;;-1.23%
08/20/2015;3,765.28;3,777.94;3,779.27;3,759.84;;-0.34%
08/19/2015;3,777.94;3,778.68;3,779.21;3,761.10;;-0.03%
08/18/2015;3,778.94;3,785.38;3,793.61;3,765.97;;-0.17%
08/17/2015;3,785.55;3,800.39;3,805.97;3,784.82;;-0.36%
08/14/2015;3,799.30;3,811.40;3,811.40;3,787.47;;-0.37%
08/13/2015;3,813.34;3,830.96;3,839.77;3,802.98;;-0.39%
08/12/2015;3,828.28;3,835.94;3,836.02;3,802.57;;-0.21%
08/11/2015;3,836.18;3,869.17;3,870.50;3,834.88;;-0.85%
08/10/2015;3,869.17;3,862.43;3,874.65;3,859.01;;0.16%
08/07/2015;3,862.89;3,869.01;3,873.77;3,849.15;;-0.10%
08/06/2015;3,866.70;3,876.83;3,880.45;3,857.22;;-0.24%
08/05/2015;3,875.96;3,856.12;3,893.61;3,853.94;;0.67%
08/04/2015;3,850.07;3,839.64;3,856.78;3,838.45;;0.36%
08/03/2015;3,836.37;3,867.44;3,867.57;3,823.27;;-0.88%
07/31/2015;3,870.35;3,789.03;3,872.30;3,787.88;;2.17%
07/30/2015;3,788.04;3,804.89;3,812.52;3,779.49;;-0.44%
07/29/2015;3,804.75;3,786.39;3,811.97;3,786.26;;0.58%
07/28/2015;3,782.75;3,793.47;3,818.15;3,782.75;;-0.28%
07/27/2015;3,793.47;3,837.50;3,837.50;3,781.87;;-1.22%
07/24/2015;3,840.26;3,871.02;3,880.26;3,837.16;;-0.80%
07/23/2015;3,871.28;3,891.01;3,894.36;3,864.81;;-0.51%
07/22/2015;3,891.28;3,923.13;3,923.76;3,882.39;;-0.80%
07/21/2015;3,922.79;3,910.38;3,926.97;3,902.30;;0.26%
07/20/2015;3,912.48;3,902.50;3,920.77;3,898.98;;0.31%
07/17/2015;3,900.26;3,905.19;3,910.94;3,876.62;;-0.06%
07/15/2015;3,902.69;3,915.27;3,919.77;3,884.89;;-0.34%
07/14/2015;3,915.92;3,903.72;3,925.78;3,892.18;;0.33%
07/13/2015;3,903.08;3,884.09;3,908.51;3,884.09;;0.55%
07/10/2015;3,881.73;3,799.41;3,886.97;3,799.41;;2.24%
07/09/2015;3,796.55;3,768.25;3,804.44;3,766.49;;1.02%
07/08/2015;3,758.12;3,778.72;3,782.45;3,752.00;;-0.52%
07/07/2015;3,777.91;3,795.42;3,802.71;3,755.04;;-0.48%
07/06/2015;3,796.02;3,835.11;3,835.87;3,794.62;;-1.22%
07/03/2015;3,842.93;3,854.56;3,860.21;3,839.79;;-0.32%
07/02/2015;3,855.09;3,831.99;3,862.48;3,827.00;;0.61%
07/01/2015;3,831.88;3,898.23;3,910.73;3,823.20;;-1.67%
06/30/2015;3,897.10;3,874.51;3,902.35;3,847.94;;0.40%
06/26/2015;3,881.39;3,861.49;3,884.52;3,861.49;;0.55%
06/25/2015;3,860.33;3,918.52;3,918.52;3,851.34;;-1.16%
06/24/2015;3,905.64;3,923.61;3,924.80;3,897.86;;-0.43%
06/23/2015;3,922.31;3,921.28;3,953.98;3,918.14;;0.09%
06/22/2015;3,918.64;3,885.35;3,928.27;3,885.35;;0.65%
06/19/2015;3,893.14;3,914.61;3,921.36;3,874.06;;-0.54%
06/18/2015;3,914.35;3,949.82;3,954.31;3,907.76;;-0.93%
06/17/2015;3,950.91;3,937.96;3,958.94;3,933.62;;0.34%
06/16/2015;3,937.52;3,923.86;3,941.65;3,919.04;;0.30%
06/15/2015;3,925.85;3,958.28;3,964.47;3,918.55;;-0.80%
06/12/2015;3,957.42;3,966.46;3,973.20;3,957.41;;-0.25%
06/11/2015;3,967.39;3,957.30;3,974.49;3,949.30;;0.28%
06/10/2015;3,956.19;3,908.83;3,971.19;3,908.10;;1.27%
06/09/2015;3,906.62;3,948.04;3,949.81;3,902.81;;-1.02%
06/08/2015;3,946.98;3,967.67;3,979.19;3,945.07;;-0.51%
06/05/2015;3,967.03;3,946.58;3,972.59;3,940.40;;0.36%
06/04/2015;3,952.84;3,994.30;3,996.90;3,950.84;;-1.04%
06/03/2015;3,994.46;3,987.13;3,999.41;3,987.13;;0.21%
06/02/2015;3,986.11;4,005.28;4,017.21;3,980.49;;-0.47%
06/01/2015;4,004.96;4,038.52;4,042.93;4,003.11;;-1.01%
05/29/2015;4,045.62;4,031.91;4,058.04;4,031.91;;0.33%
05/28/2015;4,032.16;4,038.93;4,039.76;4,013.56;;-0.11%
05/27/2015;4,036.61;4,021.06;4,043.17;4,015.82;;0.49%
05/26/2015;4,016.83;4,044.45;4,051.99;4,012.05;;-0.67%
05/25/2015;4,043.97;4,066.50;4,070.37;4,038.77;;-0.44%
05/22/2015;4,061.82;4,059.81;4,071.57;4,047.44;;0.10%
05/20/2015;4,057.94;4,079.97;4,080.24;4,052.78;;-0.54%
05/19/2015;4,080.03;4,119.21;4,119.21;4,077.47;;-0.66%
05/18/2015;4,107.00;4,117.36;4,122.64;4,092.90;;-0.11%
05/15/2015;4,111.66;4,078.27;4,116.13;4,078.27;;0.86%
05/14/2015;4,076.73;4,098.98;4,113.14;4,074.45;;-0.54%
05/13/2015;4,098.71;4,119.08;4,127.31;4,093.07;;-0.47%
05/12/2015;4,118.15;4,145.42;4,146.11;4,107.03;;-0.65%
05/11/2015;4,144.98;4,113.28;4,148.23;4,110.91;;0.95%
05/08/2015;4,105.91;4,112.69;4,130.78;4,098.24;;-0.11%
05/07/2015;4,110.27;4,116.22;4,116.43;4,098.21;;-0.05%
05/06/2015;4,112.17;4,087.62;4,115.62;4,081.55;;0.62%
05/05/2015;4,086.75;4,064.67;4,091.01;4,063.70;;0.59%
05/04/2015;4,062.80;4,044.97;4,068.10;4,044.85;;0.48%
04/30/2015;4,043.45;4,057.10;4,066.38;4,030.92;;-0.29%
04/29/2015;4,055.14;4,085.71;4,089.33;4,052.80;;-0.86%
04/28/2015;4,090.16;4,132.34;4,133.67;4,083.52;;-0.97%
04/27/2015;4,130.26;4,075.16;4,131.62;4,073.44;;1.33%
04/24/2015;4,075.92;4,068.09;4,079.57;4,060.11;;0.51%
04/23/2015;4,055.44;4,036.53;4,061.39;4,035.46;;0.47%
04/22/2015;4,036.34;4,036.18;4,041.46;4,020.82;;0.01%
04/21/2015;4,036.12;4,020.59;4,038.32;4,020.59;;0.39%
04/20/2015;4,020.59;4,019.21;4,034.77;4,018.38;;0.06%
04/17/2015;4,018.06;4,068.99;4,069.65;4,011.03;;-1.25%
04/16/2015;4,068.99;4,019.30;4,073.57;4,019.30;;0.92%
04/15/2015;4,032.00;4,018.82;4,040.12;4,016.34;;0.33%
04/14/2015;4,018.82;4,040.00;4,042.62;4,009.87;;-0.51%
04/13/2015;4,039.58;4,035.72;4,047.54;4,028.93;;0.10%
04/10/2015;4,035.72;4,014.21;4,040.03;4,009.37;;0.54%
04/09/2015;4,014.21;3,992.10;4,016.63;3,987.25;;0.55%
04/08/2015;3,992.10;3,981.33;3,997.03;3,976.41;;0.27%
04/07/2015;3,981.33;3,979.92;3,983.26;3,964.48;;0.04%
04/06/2015;3,979.92;3,965.71;3,983.59;3,949.09;;0.36%
04/02/2015;3,965.71;3,939.17;3,972.23;3,935.69;;0.67%
04/01/2015;3,939.17;3,916.92;3,943.30;3,908.41;;0.57%
03/31/2015;3,916.92;3,912.63;3,918.35;3,905.58;;0.11%
03/30/2015;3,912.63;3,884.33;3,915.60;3,883.69;;0.73%
03/27/2015;3,884.33;3,872.02;3,897.12;3,863.54;;0.32%
03/26/2015;3,872.02;3,897.43;3,900.01;3,863.19;;-0.65%
03/25/2015;3,897.30;3,895.62;3,906.02;3,889.60;;0.04%
03/24/2015;3,895.62;3,878.24;3,897.29;3,878.24;;0.45%
03/23/2015;3,878.24;3,893.37;3,901.36;3,867.33;;-0.18%
03/20/2015;3,885.25;3,863.20;3,892.27;3,860.09;;0.57%
03/19/2015;3,863.20;3,869.75;3,875.45;3,859.58;;-0.06%
03/18/2015;3,865.40;3,849.72;3,874.39;3,839.47;;0.41%
03/17/2015;3,849.72;3,830.70;3,865.05;3,827.70;;0.50%
03/16/2015;3,830.70;3,826.46;3,847.79;3,826.46;;0.11%
03/13/2015;3,826.46;3,873.52;3,875.38;3,824.99;;-1.21%
03/12/2015;3,873.52;3,867.46;3,893.59;3,866.80;;0.16%
03/11/2015;3,867.46;3,871.16;3,891.05;3,855.96;;-0.10%
03/10/2015;3,871.16;3,896.67;3,900.41;3,866.06;;-0.50%
03/09/2015;3,890.58;3,933.54;3,934.72;3,879.00;;-1.09%
03/06/2015;3,933.54;3,952.89;3,966.72;3,930.41;;-0.49%
03/05/2015;3,952.89;3,963.00;3,974.34;3,950.18;;-0.26%
03/04/2015;3,963.00;3,966.17;3,991.51;3,958.18;;-0.08%
03/03/2015;3,966.17;3,940.95;3,971.82;3,936.09;;0.64%
03/02/2015;3,940.95;3,983.72;3,990.32;3,932.17;;-1.07%
02/27/2015;3,983.72;3,988.89;4,004.75;3,975.26;;-0.13%
02/26/2015;3,988.89;3,986.05;3,995.50;3,975.07;;0.07%
02/25/2015;3,986.05;3,987.49;4,005.76;3,970.81;;-0.04%
02/24/2015;3,987.49;4,024.08;4,037.87;3,984.16;;-0.91%
02/23/2015;4,024.08;3,994.14;4,035.74;3,991.68;;0.75%
02/20/2015;3,994.14;3,996.13;4,000.70;3,986.07;;-0.05%
02/19/2015;3,996.13;3,990.16;4,003.07;3,989.76;;0.15%
02/18/2015;3,990.16;3,983.54;3,992.17;3,977.66;;0.17%
02/17/2015;3,983.54;3,994.28;3,995.98;3,974.54;;-0.26%
02/16/2015;3,994.03;3,983.27;4,003.15;3,982.62;;0.27%
02/13/2015;3,983.27;3,963.81;3,993.12;3,962.94;;0.49%
02/12/2015;3,963.81;3,920.45;3,976.36;3,920.45;;1.11%
02/11/2015;3,920.45;3,905.48;3,933.64;3,903.56;;0.38%
02/10/2015;3,905.48;3,923.71;3,932.08;3,900.30;;-0.46%
02/09/2015;3,923.71;3,951.17;3,954.47;3,918.53;;-0.69%
02/06/2015;3,951.17;3,931.16;3,963.02;3,931.16;;0.51%
02/05/2015;3,931.16;3,917.29;3,957.00;3,913.24;;0.35%
02/04/2015;3,917.29;3,915.34;3,924.99;3,911.93;;0.05%
02/03/2015;3,915.34;3,861.55;3,918.16;3,860.32;;1.39%
02/02/2015;3,861.55;3,836.33;3,864.88;3,832.45;;0.65%
01/30/2015;3,836.73;3,839.79;3,846.68;3,808.71;;-0.08%
01/29/2015;3,839.79;3,845.37;3,847.96;3,829.44;;-0.15%
01/28/2015;3,845.37;3,852.71;3,867.22;3,838.98;;-0.19%
01/27/2015;3,852.71;3,837.62;3,857.61;3,814.83;;0.39%
01/26/2015;3,837.62;3,862.85;3,863.82;3,822.03;;-0.58%
01/23/2015;3,859.89;3,865.59;3,900.74;3,838.56;;-0.15%
01/22/2015;3,865.59;3,806.04;3,867.33;3,801.93;;1.56%
01/21/2015;3,806.04;3,748.76;3,811.33;3,748.76;;1.53%
01/20/2015;3,748.76;3,733.46;3,756.53;3,733.24;;0.41%
01/19/2015;3,733.46;3,729.91;3,736.03;3,726.03;;0.10%
01/16/2015;3,729.91;3,729.39;3,750.65;3,725.67;;0.01%
01/15/2015;3,729.39;3,749.10;3,764.31;3,726.50;;-0.53%
01/14/2015;3,749.10;3,786.57;3,791.16;3,745.14;;-0.99%
01/13/2015;3,786.57;3,779.32;3,814.64;3,777.26;;0.19%
01/12/2015;3,779.32;3,784.65;3,789.45;3,774.75;;-0.10%
01/09/2015;3,783.06;3,785.57;3,797.24;3,777.92;;-0.07%
01/08/2015;3,785.57;3,778.53;3,804.56;3,778.53;;0.24%
01/07/2015;3,776.65;3,776.64;3,794.15;3,775.65;;0.00%
01/06/2015;3,776.64;3,797.99;3,805.21;3,774.70;;-0.56%
01/05/2015;3,797.99;3,852.11;3,859.12;3,793.90;;-1.38%
01/02/2015;3,851.23;3,852.21;3,861.85;3,843.48;;0.01%
12/30/2014;3,850.96;3,854.41;3,855.96;3,842.91;;-0.09%
12/29/2014;3,854.41;3,818.48;3,865.91;3,818.48;;0.94%
12/26/2014;3,818.48;3,812.14;3,833.22;3,809.45;;0.17%
12/24/2014;3,812.14;3,820.71;3,823.61;3,804.87;;-0.22%
12/23/2014;3,820.58;3,798.88;3,824.62;3,790.17;;0.58%
12/22/2014;3,798.47;3,810.23;3,811.68;3,789.26;;-0.31%
12/19/2014;3,810.23;3,808.53;3,827.69;3,794.23;;0.04%
12/18/2014;3,808.53;3,779.55;3,845.00;3,779.55;;0.78%
12/17/2014;3,779.19;3,751.51;3,819.47;3,751.50;;0.74%
12/16/2014;3,751.51;3,752.89;3,772.91;3,717.22;;-0.04%
12/15/2014;3,752.89;3,802.56;3,815.61;3,738.83;;-1.31%
12/12/2014;3,802.56;3,825.33;3,834.89;3,802.36;;-0.60%
12/11/2014;3,825.33;3,859.77;3,873.23;3,812.16;;-0.89%
12/10/2014;3,859.57;3,913.18;3,925.10;3,853.01;;-1.32%
12/09/2014;3,911.27;3,970.21;3,970.21;3,908.77;;-1.43%
12/05/2014;3,968.12;3,946.09;3,979.76;3,946.09;;0.67%
12/04/2014;3,941.88;3,949.36;3,961.05;3,939.46;;-0.16%
12/03/2014;3,948.27;3,948.93;3,960.47;3,945.02;;-0.02%
12/02/2014;3,948.93;3,958.49;3,974.50;3,942.52;;-0.24%
12/01/2014;3,958.49;3,991.78;3,994.64;3,957.21;;-0.83%
11/28/2014;3,991.78;3,981.93;4,002.62;3,975.61;;0.27%
11/27/2014;3,981.06;3,962.08;3,982.95;3,961.59;;0.48%
11/26/2014;3,962.08;3,975.86;3,987.50;3,960.85;;-0.35%
11/25/2014;3,975.86;3,972.04;3,981.20;3,964.50;;0.10%
11/24/2014;3,972.04;3,988.19;3,996.95;3,965.51;;-0.40%
11/21/2014;3,988.04;3,976.18;4,005.78;3,975.58;;0.30%
11/20/2014;3,976.18;3,975.15;3,979.85;3,965.75;;0.03%
11/19/2014;3,975.15;3,933.64;3,977.36;3,932.68;;1.06%
11/18/2014;3,933.64;3,921.98;3,938.92;3,916.55;;0.30%
11/17/2014;3,921.98;3,919.85;3,931.88;3,916.79;;0.05%
11/14/2014;3,919.85;3,931.80;3,931.80;3,911.10;;-0.30%
11/13/2014;3,931.80;3,921.62;3,939.76;3,919.77;;0.26%
11/12/2014;3,921.62;3,891.37;3,929.83;3,882.63;;0.78%
11/11/2014;3,891.37;3,890.44;3,895.65;3,878.27;;0.02%
11/10/2014;3,890.44;3,888.07;3,892.52;3,875.23;;0.06%
11/07/2014;3,888.07;3,891.97;3,899.23;3,886.18;;-0.06%
11/06/2014;3,890.30;3,908.87;3,909.97;3,888.21;;-0.46%
11/05/2014;3,908.46;3,903.09;3,914.84;3,901.79;;0.19%
11/04/2014;3,901.15;3,900.92;3,917.32;3,890.91;;0.00%
11/03/2014;3,901.14;3,851.10;3,904.16;3,847.13;;1.30%
10/30/2014;3,850.97;3,804.90;3,859.03;3,804.90;;1.21%
10/29/2014;3,804.90;3,792.22;3,813.85;3,787.01;;0.33%
10/28/2014;3,792.22;3,794.83;3,812.72;3,784.18;;-0.07%
10/27/2014;3,794.83;3,822.55;3,828.94;3,784.42;;-0.73%
10/24/2014;3,822.55;3,817.21;3,833.30;3,816.37;;0.15%
10/23/2014;3,816.88;3,808.90;3,829.38;3,806.79;;0.22%
10/22/2014;3,808.67;3,794.50;3,819.57;3,793.49;;0.37%
10/21/2014;3,794.50;3,757.11;3,809.44;3,757.11;;1.00%
10/20/2014;3,757.11;3,761.74;3,769.47;3,751.73;;-0.10%
10/17/2014;3,760.74;3,778.03;3,814.01;3,753.98;;-0.46%
10/16/2014;3,778.03;3,791.28;3,800.81;3,770.18;;-0.35%
10/15/2014;3,791.28;3,846.23;3,846.23;3,784.53;;-1.43%
10/14/2014;3,846.23;3,858.49;3,863.46;3,839.94;;-0.32%
10/13/2014;3,858.49;3,832.42;3,871.82;3,832.42;;0.69%
10/10/2014;3,831.91;3,884.77;3,885.99;3,827.90;;-1.36%
10/09/2014;3,884.81;3,920.01;3,920.08;3,881.01;;-0.73%
